Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
633337474191411,2 to 8 Years,B.Tech,$55K-$126K,Hanoi,Vietnam,14.0583,108.2772,Full-Time,123149,2022-09-05,Both,Stephen Bailey,320.626.0522x7189,Executive Assistant,Office Manager,Internships.com,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,"Oversee office operations, including facilities management and vendor relations. Manage office budgets and expenses. Coordinate office events and logistics.","Etsy, Inc.","{""Sector"":""E-commerce/Online Marketplace"",""Industry"":""E-commerce"",""City"":""Brooklyn"",""State"":""NY"",""Zip"":""11201"",""Website"":""https://www.etsy.com/"",""Ticker"":""ETSY"",""CEO"":""Josh Silverman""}"
2667572016413783,2 to 12 Years,B.Tech,$63K-$130K,Tunis,Tunisia,33.8869,9.5375,Full-Time,106897,2022-09-22,Female,Erika Black,401.585.0764x9247,Research Scientist,Senior Researcher,Monster,"Senior Researchers lead research initiatives within organizations. They design research projects, collect and analyze data, and provide insights to inform strategic decision-making and innovation efforts.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Research methodologies and data analysis Literature review and synthesis Statistical analysis software (e.g., SPSS, R) Research proposal development Strong communication and reporting skills","Plan and conduct scientific research projects, including experimental design and data analysis. Collaborate with cross-functional teams and provide technical expertise. Publish research findings in peer-reviewed journals.",Ball,"{""Sector"":""Packaging"",""Industry"":""Packaging, Containers"",""City"":""Westminster"",""State"":""Colorado"",""Zip"":""80021"",""Website"":""www.ball.com"",""Ticker"":""BALL"",""CEO"":""Dan Fisher""}"
2251322347507437,1 to 14 Years,MCA,$64K-$122K,Cockburn Town,Turks and Caicos Islands,21.694,-71.7979,Part-Time,132492,2021-09-18,Male,Jacob Austin,001-845-879-2346x68424,Account Manager,Sales Account Manager,ZipRecruiter,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Account management Sales strategy Negotiation and closing skills,Manage sales accounts and ensure revenue growth. Identify cross-selling and upselling opportunities. Develop account strategies and forecasts.,Hindalco Industries,"{""Sector"":""Aluminum"",""Industry"":""Aluminum and Copper Manufacturing"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400025"",""Website"":""https://www.hindalco.com/"",""Ticker"":""HINDALCO"",""CEO"":""Satish Pai""}"
2383825952777064,1 to 11 Years,MBA,$64K-$128K,Damascus,Syrian Arab Republic,34.8021,38.9968,Part-Time,89939,2022-01-15,Female,Daniel Perkins,565-435-3621x95702,Occupational Therapist,Mental Health Occupational Therapist,The Muse,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,"Work with individuals facing mental health issues, helping them develop coping skills and daily routines. Conduct therapeutic activities and interventions. Collaborate with mental health professionals.",Charter Communications,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Stamford"",""State"":""Connecticut"",""Zip"":""6902"",""Website"":""www.charter.com"",""Ticker"":""CHTR"",""CEO"":""Christopher Winfrey""}"
1315510242612260,5 to 11 Years,BA,$62K-$130K,Beijing,China,35.8617,104.1954,Contract,50213,2021-11-23,Female,Patricia Chan,698-904-4589x2184,Digital Marketing Specialist,Email Marketing Specialist,Stack Overflow Jobs,"Email Marketing Specialists design and execute email marketing campaigns. They create email content, segment email lists, and analyze campaign performance to achieve marketing goals and engage subscribers.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Email marketing platforms (e.g., Mailchimp, Constant Contact) Email campaign creation and segmentation A/B testing and optimization Email deliverability and compliance Metrics tracking and analysis","Plan and execute email marketing campaigns, including creating email content and designs. Segment email lists and analyze email performance metrics. A/B test email campaigns for optimization.",Cairn Energy,"{""Sector"":""Energy"",""Industry"":""Energy - Oil & Gas Exploration & Production"",""City"":""Edinburgh"",""State"":""Scotland"",""Zip"":""EH2 4NH"",""Website"":""https://www.cairnenergy.com/"",""Ticker"":""CNE"",""CEO"":""Simon Thomson""}"
1648809159886734,3 to 8 Years,M.Com,$65K-$85K,Ṣo Tom̩,Sao Tome and Principe,0.1864,6.6131,Contract,131853,2021-11-30,Female,Alyssa Smith,001-699-968-9695x5183,Account Manager,Sales Account Manager,Internships.com,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Account management Sales strategy Negotiation and closing skills,Manage sales accounts and ensure revenue growth. Identify cross-selling and upselling opportunities. Develop account strategies and forecasts.,3M,"{""Sector"":""Conglomerate"",""Industry"":""Chemicals"",""City"":""St. Paul"",""State"":""Minnesota"",""Zip"":""55144"",""Website"":""www.3m.com"",""Ticker"":""MMM"",""CEO"":""Michael F. Roman""}"
1664172206523762,1 to 12 Years,BBA,$57K-$98K,Bangui,Central African Republic,6.6111,20.9394,Temporary,61831,2023-08-15,Both,Julia Schmidt,+1-797-525-5001x19163,Financial Analyst,Budget Analyst,ZipRecruiter,"Budget Analysts manage and analyze financial data to develop, monitor, and report on budgets. They work with departments to ensure budget compliance, identify cost-saving opportunities, and provide financial insights to support strategic planning and decision-making.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Budget planning Financial forecasting Excel proficiency Data analysis,"Develop and manage budgets, track financial performance, and prepare financial reports. Collaborate with department heads to create and monitor budget plans. Identify cost-saving opportunities.",Metro AG,"{""Sector"":""Retail"",""Industry"":""Retail"",""City"":""D sseldorf"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.metroag.de"",""Ticker"":""B4B"",""CEO"":""Steffen Greubel""}"
1078346810594823,3 to 8 Years,MBA,$62K-$98K,Male,Maldives,3.2028,73.2207,Part-Time,121545,2021-10-28,Both,Joseph Peterson,(504)646-7112x634,Digital Marketing Specialist,Social Media Manager,FlexJobs,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",Archer Daniels Midland,"{""Sector"":""Food and Agriculture"",""Industry"":""Food Production"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60601"",""Website"":""www.adm.com"",""Ticker"":""ADM"",""CEO"":""Juan R. Luciano""}"
1845375098753019,5 to 15 Years,B.Tech,$56K-$119K,Mbabane,Eswatini,26.5225,31.4659,Intern,41737,2023-04-21,Both,Rita Rojas,+1-902-662-6605x7808,Art Teacher,Art Education Coordinator,SimplyHired,"An Art Education Coordinator plans and manages art education programs, curriculum development, and educational outreach to promote art appreciation and learning within communities.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Art education curriculum Program development Teacher training Communication skills Artistic expertise,"Coordinate art education programs, curriculum development, and student assessments. Collaborate with other educators and schools. Organize art exhibitions and showcases.",Dana,"{""Sector"":""Automotive Parts"",""Industry"":""Motor Vehicles & Parts"",""City"":""Maumee"",""State"":""Ohio"",""Zip"":""43537"",""Website"":""www.dana.com"",""Ticker"":""DAN"",""CEO"":""James K. Kamsickas""}"
454040080164828,5 to 8 Years,B.Com,$64K-$103K,Georgetown,Guyana,4.8604,-58.9302,Part-Time,98166,2022-08-27,Male,Madison Rodriguez,845-456-5389,Legal Secretary,Court Clerk,LinkedIn,"A Court Clerk manages administrative tasks within a court system, including maintaining court records, scheduling hearings, and assisting judges and legal professionals as needed.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Knowledge of court procedures Legal document management Attention to detail Computer literacy Organization skills,"Manage court records, assist judges and attorneys during court proceedings, and provide information to the public. Prepare and distribute court orders and documents. Ensure courtroom operations run smoothly.",Hewlett Packard Enterprise,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""Spring"",""State"":""Texas"",""Zip"":""77389"",""Website"":""www.hpe.com"",""Ticker"":""HPE"",""CEO"":""Antonio F. Neri""}"
2918371371260586,5 to 8 Years,B.Tech,$55K-$117K,Bishkek,Kyrgyz Republic,41.2044,74.7661,Full-Time,78143,2022-08-19,Male,Jessica Moss,(526)677-6830x7743,Marketing Specialist,Content Marketing Manager,FlexJobs,"Content Marketing Managers oversee the creation and distribution of content to attract and engage customers. They develop content strategies, manage content teams, and track performance metrics to optimize content marketing efforts.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,Create and curate engaging and relevant content for various marketing materials and platforms. Develop content calendars and distribution strategies. Measure and report content marketing success.,Conagra Brands,"{""Sector"":""Food"",""Industry"":""Food Consumer Products"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60654"",""Website"":""www.conagrabrands.com"",""Ticker"":""CAG"",""CEO"":""Sean M. Connolly""}"
332868039117840,4 to 12 Years,MCA,$56K-$119K,Kuala Lumpur,Malaysia,4.2105,101.9758,Part-Time,102081,2022-12-25,Both,Sharon Dorsey,687-503-4853x1890,Finance Manager,Financial Planning Manager,SimplyHired,"Financial Planning Managers oversee financial planning services. They lead a team of financial planners, develop financial strategies, and ensure clients financial goals are met.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Financial planning Investment strategies Team leadership Wealth management Client advisory skills,"Oversee financial planning and analysis, including budgeting and forecasting. Develop financial strategies to achieve organizational goals. Provide financial guidance to departments.",Larsen & Toubro (L&T),"{""Sector"":""Construction & Engineering"",""Industry"":""Construction and Engineering"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400001"",""Website"":""www.larsentoubro.com"",""Ticker"":""LT"",""CEO"":""S. N. Subrahmanyan""}"
2147427808813510,5 to 15 Years,MBA,$62K-$113K,Kingston,Jamaica,18.1096,-77.2975,Temporary,23097,2021-11-26,Female,Madison Young,(394)675-1814,Finance Manager,Treasury Manager,Idealist,"Treasury Managers manage a companys treasury operations. They oversee cash management, investments, and financial risk management to maintain liquidity and financial stability.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Treasury management Cash flow analysis Risk management Financial forecasting Banking relations,"Manage treasury operations, including cash management and risk assessment. Develop investment strategies and optimize working capital. Monitor financial markets and interest rates.",Magellan Financial Group,"{""Sector"":""Financial Services/Investment Management"",""Industry"":""Financial Services/Investment Management"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.magellangroup.com.au/"",""Ticker"":""MFG"",""CEO"":""Brett Cairns""}"
230354715821430,5 to 11 Years,PhD,$63K-$108K,Guatemala City,Guatemala,15.7835,-90.2308,Contract,83786,2022-09-19,Female,Edwin Barrett,8203470676,SEO Specialist,Technical SEO Specialist,SimplyHired,"Technical SEO Specialists optimize website infrastructure, addressing issues like site speed, mobile-friendliness, and structured data to enhance search engine visibility.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Technical SEO audits Website crawl analysis Schema markup XML sitemaps Canonicalization,"Identify and resolve technical SEO issues, such as crawl errors, website speed, and mobile-friendliness. Implement schema markup and structured data. Ensure website indexing and sitemap accuracy.",China National Chemical Corporation (ChemChina),"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.chemchina.com/"",""Ticker"":""N/A"",""CEO"":""Ning Gaoning""}"
2767541891246787,1 to 12 Years,B.Com,$65K-$92K,Buenos Aires,Argentina,-38.4161,-63.6167,Full-Time,20751,2022-01-20,Male,Stephanie Brock,7928704471,Marketing Coordinator,Digital Marketing Coordinator,Indeed,"Digital Marketing Coordinators manage online marketing efforts, including social media, email marketing, and SEO, to drive digital engagement and growth.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Digital marketing strategy development Social media advertising Email marketing Google Analytics and SEO Content management systems (CMS) proficiency,"Support digital marketing efforts, including social media management and email marketing. Create and schedule digital content. Analyze digital marketing analytics.",Target,"{""Sector"":""Retail"",""Industry"":""General Merchandisers"",""City"":""Minneapolis"",""State"":""Minnesota"",""Zip"":""55403"",""Website"":""www.target.com"",""Ticker"":""TGT"",""CEO"":""Brian C. Cornell""}"
2429089974232633,0 to 8 Years,PhD,$60K-$81K,Athens,Greece,39.0742,21.8243,Full-Time,19696,2023-01-11,Both,Catherine Jackson,322-285-8471,Quality Assurance Analyst,Quality Assurance Manager,USAJOBS,"Quality Assurance Managers lead quality assurance teams, ensuring that products or services meet established quality standards. They develop QA processes, set quality goals, and monitor compliance to maintain quality excellence.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Quality assurance processes and methodologies Quality metrics and KPIs Audit and compliance Team leadership and management Continuous improvement initiatives,"Lead the QA team, set quality standards, and define QA strategies. Ensure compliance with QA processes and industry standards. Conduct QA audits and drive process improvements.",Progressive,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Mayfield Village"",""State"":""Ohio"",""Zip"":""44143"",""Website"":""www.progressive.com"",""Ticker"":""PGR"",""CEO"":""Tricia Griffith""}"
132314644097459,2 to 8 Years,M.Tech,$57K-$81K,Saint George's,Grenada,12.1165,-61.679,Intern,116659,2022-07-05,Male,Carrie Perez,(335)851-9340,Marketing Manager,Brand Manager,Internships.com,"Brand Managers are responsible for maintaining and enhancing a brands image and reputation. They develop brand strategies, oversee branding campaigns, and ensure brand consistency in all marketing and communication efforts.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Brand strategy development Brand identity and design Brand storytelling Marketing campaigns Brand performance measurement Creative thinking Strong communication skills,"Manage the overall brand identity, create marketing campaigns, and ensure brand consistency across all materials and touchpoints. Monitor brand performance and reputation. Collaborate with creative teams on branding materials.",Ryder System,"{""Sector"":""Transportation"",""Industry"":""Transportation and Logistics"",""City"":""Miami"",""State"":""Florida"",""Zip"":""33178"",""Website"":""www.ryder.com"",""Ticker"":""R"",""CEO"":""Robert E. Sanchez""}"
2558047102022097,0 to 15 Years,PhD,$62K-$98K,Phnom Penh,Cambodia,12.5657,104.9909,Contract,30927,2021-12-07,Both,Rhonda Gomez,482-964-6928x3093,UX/UI Designer,User Experience Designer,The Muse,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,Pfizer,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""New York"",""Zip"":""10001"",""Website"":""www.pfizer.com"",""Ticker"":""PFE"",""CEO"":""Albert Bourla""}"
234472673141030,4 to 10 Years,M.Com,$55K-$112K,Bern,Switzerland,46.8182,8.2275,Part-Time,121518,2023-08-23,Female,Debra Sellers,001-581-838-9548x0892,Family Nurse Practitioner,Pediatric Nurse Practitioner,Idealist,"Pediatric Nurse Practitioners specialize in pediatric care. They provide healthcare to children, including diagnosis, treatment, and preventive care.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Pediatric healthcare Pediatric assessment Pediatric treatment Patient education Pediatric pharmacology,"Specialize in pediatric care, addressing the unique healthcare needs of children. Administer vaccinations and provide well-child checkups. Educate parents on child health and development.",China Vanke,"{""Sector"":""Real Estate"",""Industry"":""Real Estate"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.vanke.com/"",""Ticker"":""2202.HK"",""CEO"":""Yu Liang""}"
2672913168118379,0 to 10 Years,BCA,$61K-$104K,Paramaribo,Suriname,3.9193,-56.0278,Contract,103547,2022-01-27,Female,Frank Stephenson,001-340-716-2121,Account Executive,Sales Account Executive,Indeed,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge,Identify and pursue sales opportunities with new and existing clients. Build and maintain client relationships. Meet or exceed sales targets and quotas.,AutoZone,"{""Sector"":""Automotive Parts"",""Industry"":""Specialty Retailers: Other"",""City"":""Memphis"",""State"":""Tennessee"",""Zip"":""38103"",""Website"":""www.autozone.com"",""Ticker"":""AZO"",""CEO"":""William C. Rhodes Iii""}"
753050314039112,4 to 13 Years,MCA,$60K-$128K,Majuro,Marshall Islands,7.1315,171.1845,Intern,42972,2023-01-27,Male,Daniel Lewis,001-329-202-0519x930,Project Manager,IT Project Manager,LinkedIn,"IT Project Managers plan, execute, and oversee IT projects. They define project scope, allocate resources, manage budgets, and ensure projects are delivered on time and within scope. They also communicate project status and risks to stakeholders.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Project management Team leadership Risk management Budgeting Communication skills,"Plan and oversee IT projects, manage project teams, and ensure successful project delivery within scope, time, and budget. Define project objectives and requirements. Monitor project progress and risks.",HSBC (Hongkong and Shanghai Banking Corporation),"{""Sector"":""Banking"",""Industry"":""Banking"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.hsbc.com"",""Ticker"":""HSBC"",""CEO"":""Noel Quinn""}"
2956548998254365,3 to 10 Years,BBA,$58K-$85K,Singapore,Singapore,1.3521,103.8198,Intern,87793,2023-02-04,Female,Rodney Smith,(715)954-3694x9777,QA Analyst,Software QA Tester,Internships.com,"Software QA Testers ensure the quality of software products by designing and executing test cases, identifying defects, and reporting issues to developers. They play a critical role in ensuring software reliability and functionality.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Software quality assurance Test planning Test case design Test execution Defect tracking Test automation (e.g., Selenium)","Perform manual testing of software applications, identify defects, and report issues. Create and execute test cases and test plans. Collaborate with developers to resolve defects.",Anglo American plc,"{""Sector"":""Mining and Metals"",""Industry"":""Mining"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.angloamerican.com"",""Ticker"":""AAL.L"",""CEO"":""Mark Cutifani""}"
767228524248048,3 to 14 Years,BA,$62K-$105K,Kuala Lumpur,Malaysia,4.2105,101.9758,Full-Time,51473,2022-12-06,Female,April Nixon,3376252295,Database Administrator,Database Developer,Idealist,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge","Design and implement database systems, tables, and structures. Develop and optimize SQL queries and scripts. Ensure data security, integrity, and backup procedures.",Dick's Sporting Goods,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Coraopolis"",""State"":""Pennsylvania"",""Zip"":""15108"",""Website"":""www.dickssportinggoods.com"",""Ticker"":""DKS"",""CEO"":""Lauren R. Hobart""}"
1565728046843166,0 to 15 Years,MBA,$61K-$85K,London,UK,55.3781,-3.436,Temporary,41316,2023-05-13,Male,Tom Jackson,(933)559-6812x623,Dental Hygienist,Dental Public Health Hygienist,SimplyHired,A Dental Public Health Hygienist works to improve oral health at the community level. They develop and implement public health programs and educate individuals on oral hygiene.,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Dental public health principles Community outreach and education Dental health program planning Epidemiology knowledge Public health regulations knowledge,"Focus on community oral health, conducting screenings and preventive dental programs. Promote oral health initiatives and awareness. Collaborate with public health agencies.",Tencent Music Entertainment Group,"{""Sector"":""Entertainment"",""Industry"":""Technology & Entertainment"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.tencentmusic.com/"",""Ticker"":""TME"",""CEO"":""Cussion Pang""}"
2355670713560413,4 to 15 Years,B.Com,$65K-$103K,Tunis,Tunisia,33.8869,9.5375,Intern,93381,2023-05-28,Both,Laura Holland,+1-875-485-2527x4430,Purchasing Agent,Supply Chain Coordinator,Stack Overflow Jobs,"A Supply Chain Coordinator manages supply chain operations, coordinates logistics, and ensures the seamless flow of goods and materials throughout the supply chain network.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,"Coordinate supply chain activities, including logistics, transportation, and demand planning. Collaborate with suppliers and distribution partners. Monitor and improve supply chain efficiency.",Zoetis,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""Parsippany"",""State"":""New Jersey"",""Zip"":""7054"",""Website"":""www.zoetis.com"",""Ticker"":""ZTS"",""CEO"":""Kristin C. Peck""}"
2028557602145629,4 to 10 Years,M.Com,$63K-$110K,Hanoi,Vietnam,14.0583,108.2772,Contract,80875,2022-09-11,Male,Jose Duncan,3403465245,Database Administrator,Database Developer,ZipRecruiter,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge","Design and implement database systems, tables, and structures. Develop and optimize SQL queries and scripts. Ensure data security, integrity, and backup procedures.",Osram Licht AG (Now part of ams AG),"{""Sector"":""Lighting and Technology"",""Industry"":""Lighting & Electronics"",""City"":""Munich"",""State"":""Bavaria"",""Zip"":""80333"",""Website"":""https://ams.com/en/ams-start"",""Ticker"":""AMS"",""CEO"":""Alexander Everke""}"
243660630985679,3 to 8 Years,B.Tech,$63K-$109K,Beirut,Lebanon,33.8547,35.8623,Temporary,124533,2021-12-28,Male,Eric Miller,697-988-9167,UX/UI Designer,User Interface Designer,The Muse,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Uber Technologies,"{""Sector"":""Technology"",""Industry"":""Internet Services and Retailing"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94158"",""Website"":""www.uber.com"",""Ticker"":""UBER"",""CEO"":""Dara Khosrowshahi""}"
119246709491301,3 to 13 Years,PhD,$64K-$105K,Valletta,Malta,35.9375,14.3754,Intern,40010,2021-10-09,Male,Michelle Smith,326.367.9267x8814,Paralegal,Real Estate Paralegal,Snagajob,"Assist in real estate transactions, including title searches, closings, and contract preparation.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills,"Specialize in real estate transactions, including title searches, closings, and document preparation. Research property records and zoning regulations. Coordinate real estate transactions.","Dr. Pepper Snapple Group, Inc.","{""Sector"":""Beverage"",""Industry"":""Food and Beverage"",""City"":""Plano"",""State"":""TX"",""Zip"":""75024"",""Website"":""https://www.drpeppersnapplegroup.com/"",""Ticker"":""N/A"",""CEO"":""N/A""}"
1446241577725277,3 to 14 Years,M.Tech,$58K-$121K,Hagatna,Guam,13.4443,144.7937,Intern,83408,2022-06-10,Both,Angela Hall,418-558-6533x7650,Digital Marketing Specialist,Email Marketing Specialist,ZipRecruiter,"Email Marketing Specialists design and execute email marketing campaigns. They create email content, segment email lists, and analyze campaign performance to achieve marketing goals and engage subscribers.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Email marketing platforms (e.g., Mailchimp, Constant Contact) Email campaign creation and segmentation A/B testing and optimization Email deliverability and compliance Metrics tracking and analysis","Plan and execute email marketing campaigns, including creating email content and designs. Segment email lists and analyze email performance metrics. A/B test email campaigns for optimization.",United Technologies Corporation,"{""Sector"":""Aerospace/Building Systems"",""Industry"":""Aerospace and Defense"",""City"":""Farmington"",""State"":""CT"",""Zip"":""6032"",""Website"":""https://www.utc.com/"",""Ticker"":""UTX"",""CEO"":""N/A""}"
2348523560137046,1 to 12 Years,MCA,$63K-$98K,Lusaka,Zambia,-13.1339,27.8493,Contract,91489,2023-04-20,Female,Latoya Horne,+1-851-482-0379x4162,Account Executive,Sales Account Executive,Idealist,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge,Identify and pursue sales opportunities with new and existing clients. Build and maintain client relationships. Meet or exceed sales targets and quotas.,AbbVie,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""North Chicago"",""State"":""Illinois"",""Zip"":""60064"",""Website"":""www.abbvie.com"",""Ticker"":""ABBV"",""CEO"":""Richard A. Gonzalez""}"
